product_id
110936
99139
102518
90619
96922
104507
106696
103508
102866
101773
110558
110258
110958
101114
108966
110790
102236
96338
95882
96194
110234
96804
109406
96414
103590
102127
105966
98032
100740
100138
111172
109483
99048
98188
104105
101747
105230
111259
107158
100187
107135
98090
99046
100808
107264
110967
85233
109430
108643
86033
111164
91736
85748
96931
109479
91870
94888
100276
100847
90475
90855
101283
110106
106977
96035
85817
96466
102704
101904
110583
103618
106305
100613
103501
93165
104326
95566
104324
96037
100161
92326
97209
96469
102230
110225
93150
106036
106963
101071
102760
80356
103561
90883
99923
96029
92696
110475
90771
96874
95976
98556
110786
104415
88753
99074
106707
84783
99413
104519
108260
111305
93085
102028
97548
107578
107665
98825
97359
90745
95457
97242
108400
109162
90274
96845
108907
111123
92536
103176
90564
103923
104226
97851
106480
101390
105985
90411
106627
93429
106705
105200
89593
104491
96123
99479
103983
108121
99060
100879
97530
108688
102815
96223
94834
85289
103117
97594
99829
92969
100193
92724
106576
98880
98653
98525
101925
105203
106682
106117
98234
95998
107934
103507
106544
104543
93569
102038
103727
105641
89604
106833
98834
96197
90518
95716
98916
106514
92918
101562
110579
96722
109079
102705
91804
96514
90826
109473
101517
87248
103680
102452
111371
100458
107126
108783
109021
103728
98895
109548
93549
100702
102647
103021
105469
110055
106220
111027
96095
98345
101299
110388
99672
104948
102664
110286
109468
85876
97824
107454
107621
93125
104830
89478
105970
111111
90561
91979
110826
110744
106282
106505
92269
98470
103653
110541
98694
106005
91098
90668
105680
102293
96562
110468
94966
107410
109439
90402
105257
92934
105767
92904
90988
109318
102496
102779
87400
105199
97089
92241
107849
96802
93278
97348
103783
100684
92872
96800
108894
105202
90535
101034
108954
100312
104376
101236
102287
85128
99703
100254
111251
106460
91316
95472
107360
93231
87200
100838
100033
100413
96629
109906
96386
98371
92312
99721
85809
97815
100222
95505
104496
106741
91172
88966
97623
100113
98010
102829
106579
108683
107551
91777
109886
102317
91310
107116
111064
92707
109755
106236
102574
90604
110909
96229
111286
111154
95353
106426
80290
104132
102093
98309
105357
92542
95402
95781
90233
104320
109335
98067
99354
95855
99756
104069
104292
110858
107345
103009
93533
103203
92588
97132
96442
109857
111016
99735
84872
100437
90465
95571
102807
101301
97765
111171
110370
93167
107450
89515
90542
102068
102059
105218
80364
97723
98388
96186
101532
104524
103311
105183
97215
95669
99496
109136
106012
106868
97318
91703
95594
101468
95596
98491
111356
89018
105367
109140
88913
101513
95658
110339
108909
109834
99870
97035
94883
99898
101311
108338
107246
94761
92279
108245
107193
92339
106859
103604
92839
107556
93206
91908
96115
97582
99036
97540
100585
106605
95482
108599
105646
103242
110555
98677
97864
111328
101421
92345
105315
109916
87355
105103
106561
86017
110478
103396
105430
97307
95350
88846
109463
107383
102534
93419
98113
111026
100496
107805
95388
89466
107497
111043
106353
87085
101787
105032
105391
91845
106587
107266
95467
107810
101761
88927
89131
90658
110647
108135
93454
109152
101069
110730
101501
91737
107146
107778
92424
109295
104097
102161
106490
110113
107019
107821
98233
103611
98575
80371
106878
96569
102678
106285
103271
111302
108065
106689
102901
104356
89570
107807
96725
100118
86707
102629
99622
95859
84835
110606
110699
100405
107374
108515
90371
103346
106607
101431
104397
104464
106467
101335
109244
107062
107287
90185
90886
101129
103831
106113
107974
98046
85708
111404
105117
106297
101827
109321
108463
98356
97148
99457
110402
101189
99025
105754
98187
102438
109346
106760
103778
104565
110978
101830
84846
105826
92062
105305
99981
93156
99295
102177
97524
109841
98659
92290
108787
103067
104402
104653
105318
108299
97216
106774
89446
89181
108745
91741
99912
105438
90857
84871
97349
109530
110594
100885
102076
98144
96142
100583
104953
101136
105435
97624
102043
107594
96988
102946
85138
106388
96240
98115
99731
102172
98661
99443
102491
107673
99568
102904
105217
108624
104734
108382
106241
92389
92838
109910
106145
107320
108232
93302
97614
100710
98749
98678
95595
96440
102699
109296
106018
104048
105854
98562
98942
110483
102519
104630
111313
99112
98700
100587
91956
98402
99343
92861
99313
104178
103106
89012
92999
98487
99904
104818
101244
89238
99306
103320
86217
109694
80368
95844
93251
99791
101889
92293
85752
92231
106215
90804
106669
103965
93137
88851
102665
109112
104233
109911
85908
101386
107075
84873
93365
100835
105928
108061
92491
104023
111380
101697
107315
105201
90444
90398
109030
98766
96394
92437
105757
93271
105387
97631
96295
109917
104609
104866
110451
109634
100088
111369
111350
