_id,viewing_product_id,referrer_url
5ed7fed65c503836d6cedac0,96616,https://www.glamira.sg/glamira-ring-cannoli.html?alloy=white-585&diamond=diamond-sapphire&stone2=diamond-Brillant
5ed7fd29e73652372a123754,103099,https://www.glamira.de/glamira-ring-adsila.html?alloy=white-585&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=detail&diamond=ruby
5ed7fca72c94b7370c1529c5,92248,https://www.glamira.com.au/glamira-ring-morisa-1.0-crt.html?alloy=red-750
5ed7fc6b66a4b33724152694,90933,https://www.glamira.com/glamira-ring-bridal-passion-0.5crt.html?alloy=red-585&diamond=blackdiamond
5ed7fcf2fe6972375a002233,85796,https://www.glamira.com/glamira-diamonds-ohrstecker-louisa-skug100735.html?alloy=white-585&diamond=sapphire&itm_source=recommendation&itm_medium=sorting
5ed7fc5984f6c5377e9574d0,90933,https://www.glamira.com/glamira-ring-bridal-passion-0.5crt.html?alloy=red-585&diamond=blackdiamond
5ed7fc1fbb30d63718bf202a,103099,https://www.glamira.de/glamira-ring-adsila.html?alloy=white-585&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=detail&diamond=ruby
5ed7fa512c94b7370c1524b8,96816,https://www.glamira.de/amazing-dimension.html?itm_source=recommendation&itm_medium=sorting&alloy=white_red-375&stone=diamond-Brillant
5ed7f6ab66a4b33724151a62,91078,https://www.glamira.de/glamira-ring-belva-0.25-crt.html?alloy=white-585&diamond=diamond-sapphire&itm_source=recommendation&itm_medium=detail
5ed7f6df87725937125f2857,101823,https://www.glamira.ch/eternal-sparkline.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=detail
5ed7f5f487725937125f2639,89602,https://www.glamira.de/glamira-ring-no-rush.html?diamond=emerald&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4uWkxInKiOSfr2yPEJaZjljq1m9PAZnQNJiBZIrz0vZpB5edyZ9GWsaAvkCEALw_wcB&alloy=white-silber
5ed7f5f587725937125f263b,89602,https://www.glamira.de/glamira-ring-no-rush.html?diamond=emerald&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4uWkxInKiOSfr2yPEJaZjljq1m9PAZnQNJiBZIrz0vZpB5edyZ9GWsaAvkCEALw_wcB&alloy=white-silber
5ed7f42698c9ed3784602111,110499,https://www.glamira.nl/glamira-earring-denisa.html?itm_source=recommendation&itm_medium=sorting&diamond=aquamarine&stone2=yellow-sapphire&alloy=yellow-750&stone3=diamond-Brillant
5ed7f3d9e73652372a122348,103176,https://www.glamira.fr/glamira-ring-rayanne.html?alloy=white-silber&diamond=opal&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4vnAUhys4BLhmm7aO9RyMWM9NK3VHpM7mSWWHtjQPb_jWmmkDIqVvQaAsTVEALw_wcB
5ed7f37f9fade236dc1db360,94980,https://www.glamira.com.tr/kadin-yuzuk-white-daisy-5mm.html?alloy=red_white-375
5ed7f37387725937125f20b4,98369,https://www.glamira.com.mx/glamira-ring-loredana.html?diamond=diamond-sapphire&itm_source=recommendation&itm_medium=sorting&alloy=white-silber
