_id,product_id ,viewing_product_id,current_url
5ed8c9015d4dd036fa178201,,97845,https://www.glamira.no/glamira-ring-alonnisos.html?stone2=diamond-sapphire&alloy=yellow-375&gclid=CjwKCAjwt-L2BRA_EiwAacX32bTowzcDrM_aYYSecHKZVxbxiXE5uxDmatgOE1mE5_YGh0WJX1mclBoCnjcQAvD_BwE&diamond=greendiamond
5ed8c8dcbb30d63718bffa27,,92237,https://www.glamira.it/glamira-ring-viviette-0.16-crt.html?alloy=white-585&diamond=diamond-Brillant&stone2=diamond-Brillant
5ed8c8bcb9a5fa37545fdb07,,92075,https://www.glamira.de/glamira-pendant-vinny-6-mm.html?alloy=yellow-750&diamond=blackdiamond&pearl=white_pearl
5ed8c8b3b9a5fa37545fdafe,,106204,https://www.glamira.co.uk/womens-ring-glorious-touch-5-mm.html?alloy=yellow-375&stone=diamond-Zirconia
5ed8c8acbb30d63718bff9f0,,89599,https://www.glamira.no/glamira-ring-heroic.html?alloy=white-silber&diamond=peridot
5ed8c8abe0da54376c393266,,104278,https://www.glamira.no/glamira-earring-abby.html?alloy=white-585&diamond=sapphire
5ed8c8a3e0da54376c39325e,,92375,https://www.glamira.hu/glamira-gyuru-savanna-0.1-crt.html?alloy=white-585&stone2=diamond-Brillant&diamond=blackdiamond
5ed8c89860f018377769fc84,,90461,https://www.glamira.co.uk/womens-ring-celtic-passage.html?alloy=white-585
5ed8c8754f117c373c86cf79,,95700,https://www.glamira.bg/glamira-earring-krug.html?alloy=white_red-585
5ed8c87673c8be36d06a29f6,,97845,https://www.glamira.nl/glamira-ring-alonnisos.html?stone2=diamond-sapphire&alloy=yellow-375&diamond=diamond-sapphire&gclid=CjwKCAjwt-L2BRA_EiwAacX32cd3vQtME_RA6w7kl7tWA96C2NPW3fBQbpctNSELrFiT-Eippp8iXxoC99EQAvD_BwE
5ed8c85f4c9ffc36e828f750,,90736,https://www.glamira.hu/glamira-gyuru-gratia.html?alloy=red_white-585&diamond=diamond-Brillant
5ed8c833feae1f37781112c0,,98759,https://www.glamira.fr/bague-pour-hommes-shining-moon-4-mm.html?alloy=white-silber
5ed8c81b84f6c5377e964e16,,85809,https://www.glamira.com.au/glamira-halskette-maria-skug100700.html?alloy=white-585&diamond=diamond-sapphire&gclid=EAIaIQobChMIk72kjvXn6QIVjDUrCh1Z2wosEAQYASABEgJj5vD_BwE
5ed8c8909d843b3706770653,,102982,https://www.glamira.com.tr/glamira-nose-pin-henrika.html?alloy=white-585&diamond=diamond-Swarovsky
5ed8c88666936336eec3a0a1,,100085,https://www.glamira.bg/glamira-earring-canel.html?alloy=white-silber&diamond=emerald&stone2=diamond-Brillant
5ed8c875b9a5fa37545fdaae,,102484,https://www.glamira.de/glamira-bracelet-tanel.html?alloy=red-375&diamond=diamond-Brillant
5ed8c872fe6972375a00fa71,,90949,https://www.glamira.fr/glamira-bagues-paris-0.16crt.html
5ed8c850385d1f36b89f4ef2,,103324,https://www.glamira.ch/glamira-ring-zanyria.html?stone2=diamond-Swarovsky&alloy=red-585&diamond=opal&gclid=EAIaIQobChMIoIS0lfXn6QIVjdDVCh0IuAv0EAEYASACEgILaPD_BwE
5ed8c80c2c94b7370c160166,,92264,https://www.glamira.pt/glamira-ring-agnella-0.25-crt.html?diamond=aquamarine&alloy=yellow_white-375&gclid=EAIaIQobChMIj7rB-fTn6QIVxevtCh0-PA1IEAQYAiABEgJzgPD_BwE
5ed8c81db9a5fa37545fda31,,101267,https://www.glamira.cz/glamira-kotnikovy-retizek-danitza.html?alloy=white-silber&diamond=diamond-sapphire
5ed8c7c4796d133700cef5dc,,85798,https://www.glamira.de/glamira-ohrstecker-romy-skug100745.html?itm_source=recommendation&itm_medium=smartsearch&alloy=white-silber&diamond=diamond-sapphire
5ed8c7b28000343760050b22,,101346,https://www.glamira.se/glamira-ring-undrais.html?gclid=CjwKCAjwt-L2BRA_EiwAacX32aVJiTXLrOQMneiwBmnAbFrSAZITAOy3bcJfsOWXq4YQsH0w1GTeWxoCKfcQAvD_BwE&alloy=yellow-750
5ed8c80ba32efc3766c56d00,,95199,https://www.glamira.co.uk/glamira-ring-amanda-2.0crt.html?diamond=sapphire
5ed8c7f766a4b3372415fef4,,100034,https://www.glamira.nl/glamira-pendant-elise.html?alloy=red-750&diamond=aquamarine&stone2=diamond-Swarovsky
5ed8c7e64c9ffc36e828f69a,,92270,https://www.glamira.com.tr/glamira-ring-alonsa-0.8-crt.html
5ed8c7cee0da54376c393137,,90418,https://www.glamira.hu/glamira-medal-danny.html?alloy=white-375&diamond=diamond-Brillant
5ed8c7b9c671fc36b7464f56,,103707,https://www.glamira.cz/panske-prsteny-brilliant-rose-3-mm.html?alloy=white-585
5ed8c7ad71a3b936be93aaf4,,101339,https://www.glamira.se/glamira-ring-tubias.html?stone2=diamond-Brillant&alloy=yellow-750&diamond=diamond-Brillant
5ed8c7a960f018377769fb4f,,97890,https://www.glamira.ae/glamira-pendant-cefalania.html?stone2=diamond-Brillant&alloy=yellow-585&diamond=ruby&gclid=CjwKCAjwt-L2BRA_EiwAacX32VfRHh34XhnE3sDDrw3p4tWnHQZJWaC3Zs9orfEYY8eWJ5UrnYpZlxoCkH0QAvD_BwE
5ed8c79166a4b3372415fe6e,,102065,https://www.glamira.nl/glamira-pendant-lamyra.html?alloy=yellow-585&diamond=ruby&gclid=CjwKCAjwt-L2BRA_EiwAacX32RUrsn8I-CHsQ8iV9nLhOLntEWNRFKovGDOnPQSEi0oI5eIrVWyViBoCnqkQAvD_BwE
5ed8c7908000343760050af7,,100726,https://www.glamira.com.ar/glamira-kids-koyash.html?alloy=yellow-375&diamond=sapphire
5ed8c78d8772593712600c09,,92504,https://www.glamira.sk/glamira-pendant-olga.html?alloy=red-375&diamond=topaz-Blue
5ed8c7f75d4dd036fa1780a5,,90738,https://www.glamira.fr/glamira-bagues-gorion.html?alloy=white-silber&diamond=diamond-sapphire&gclid=EAIaIQobChMIrvPa5_Ln6QIVF57VCh1m-QG2EAkYCCABEgIoovD_BwE
5ed8c7e74f117c373c86ceac,,91896,https://www.glamira.com.au/glamira-pendant-elbertina-10-mm.html?pearl=black_pearl&alloy=white-375
5ed8c7e47d602a3748f7aa86,,96641,https://www.glamira.hu/glamira-ring-hibiscus.html?diamond=diamond-Brillant&alloy=red_white-585
5ed8c7c3e0da54376c39312a,,104232,https://www.glamira.de/glamira-pendant-samariel.html?alloy=white-585&stone2=diamond-sapphire&diamond=green-sapphire
5ed8c7919fade236dc1e9efe,,91033,https://www.glamira.hu/glamira-gyuru-jessica-0.25crt.html?diamond=diamond-sapphire&alloy=white-375
5ed8c77c6b9438374e3f1a79,,108781,https://www.glamira.com/magic-shield-7-mm.html?alloy=white-585&utm_campaign=later-linkinbio-glamira_diamonds&utm_content=later-7433994&utm_medium=social&utm_source=instagram
5ed8c773e0da54376c3930bc,,91064,https://www.glamira.de/glamira-ring-alfrida-0.5-crt.html?diamond=diamond-sapphire&alloy=red-375
5ed8c78933eacf36f4d1c413,,104233,https://www.glamira.de/glamira-pendant-arlecia.html?alloy=white-585&diamond=diamond-Brillant&gclid=CjwKCAjwt-L2BRA_EiwAacX32erUq3zScVWLmVHmCU-7lkceTdlajheRWymwhZYYkknVqH_c47rzqxoCY6wQAvD_BwE
5ed8c7885139e436c44c06f9,,93305,https://www.glamira.ro/classic-search-7mm.html?alloy=white-silber&gclid=EAIaIQobChMIl9DbzPTn6QIVxIayCh2z4Ak0EAQYASABEgIOofD_BwE
5ed8c7898000343760050aed,,90419,https://www.glamira.es/glamira-colgante-despina.html?alloy=yellow_white-585&diamond=diamond-Brillant&gclid=EAIaIQobChMIqoSTwvTn6QIVmYjVCh2xLQLVEAQYASABEgLCT_D_BwE
5ed8c77bfeae1f37781111c5,,85798,https://www.glamira.ch/glamira-ohrstecker-romy-skug100745.html?diamond=diamond-sapphire&alloy=white-585
5ed8c7645d4dd036fa177fde,,110606,https://www.glamira.com.au/glamira-ring-gilma.html?alloy=red-585&diamond=diamond-sapphire&stone2=diamond-sapphire
5ed8c7435139e436c44c069c,,109879,https://www.glamira.sk/glamira-ring-kabena-0.5-crt.html?diamond=bluediamond&stone2=blackdiamond&alloy=yellow-585
5ed8c73a34103036e28def5c,,90411,https://www.glamira.ch/glamira-ohrringe-lucca.html?alloy=white-silber&diamond=diamond-Swarovsky
5ed8c73466936336eec39ee9,,89380,https://www.glamira.hu/glamira-gyuru-april.html?alloy=white-silber&diamond=diamond-Brillant&keyword=&matchtype=&gclid=CjwKCAjwt-L2BRA_EiwAacX32QBWGNgqxJ1GZuNVJztTOzK4no0l2Ficcf-FPLYuzr0hKUdUxK3Z4xoC4Y4QAvD_BwE
5ed8c7399fade236dc1e9e8d,,89610,https://www.glamira.dk/glamira-ringe-sporty.html?alloy=yellow-750&diamond=ruby
5ed8c7395139e436c44c068d,,96466,https://www.glamira.hu/glamira-ring-elloine.html?alloy=white_red-585&stone2=diamond-Brillant&diamond=topaz-Blue&fbclid=IwAR31ROHfnVqOamjLzAB7unUzQaD_8HmVHcWAS0fmQuHyaE2n0j1O1tCctpg
5ed8c72e8772593712600b94,,88045,https://www.glamira.co.uk/womens-ring-alluring-level.html?alloy=yellow-375&stone=diamond-Zirconia
5ed8c723feae1f3778111151,,92409,https://www.glamira.si/glamira-earring-ava.html?alloy=yellow-585&diamond=amethyst
5ed8c71a30c31e37302e746e,,93297,https://www.glamira.fr/classic-search-3mm.html?alloy=white-silber&utm_source=criteo&utm_medium=retargeting
5ed8c6b778aa7636ca53f6ae,,95212,https://www.glamira.com.au/glamira-ring-bridal-bliss-3.0crt.html?diamond=diamond-Brillant&synthetic=labdiamond&alloy=white-platin
5ed8c6a160f018377769f9fc,,97967,https://www.glamira.it/natural-sensation-3-mm.html?alloy=red-585&stone=diamond-Brillant
5ed8c69d5d4dd036fa177edb,,103477,https://www.glamira.ro/glamira-ring-jesimar.html?alloy=white-585&diamond=diamond-Brillant&stone2=diamond-Swarovsky
5ed8c68e60f018377769f9e6,,110475,https://www.glamira.cz/glamira-pendant-wesley.html?alloy=white-platin&diamond=diamond-Swarovsky
5ed8c67fe73652372a130cc3,,102729,https://www.glamira.lt/glamira-pendant-katrielis-6-mm.html?alloy=yellow-585&pearl=white_pearl
5ed8c67284f6c5377e964bec,,103176,https://www.glamira.fr/glamira-ring-rayanne.html?itm_source=recommendation&itm_medium=sorting&alloy=yellow-585&diamond=opal
5ed8c65cfe6972375a00f7b9,,98267,https://www.glamira.co.uk/glamira-ring-linderoth.html?alloy=white-585&diamond=pinksapphire
5ed8c64756b3dd3742261545,,90784,https://www.glamira.co.za/glamira-bridal-set-gemmiferous.html?diamond=diamond-Brillant&stone3=diamond-Swarovsky
5ed8c62e71a3b936be93a8fa,,103462,https://www.glamira.de/glamira-ring-azaria.html?alloy=red-585&diamond=opal&stone2=diamond-Swarovsky&stone3=diamond-Brillant
5ed8c5feb9a5fa37545fd76e,,90784,https://www.glamira.co.za/glamira-bridal-set-gemmiferous.html?alloy=white-585&diamond=diamond-sapphire&stone2=diamond-sapphire&stone3=diamond-Swarovsky
5ed8c5f7e0da54376c392ed9,,97822,https://www.glamira.de/glamira-ring-mutia.html?alloy=red_white-750&diamond=diamond-Brillant&stone2=diamond-Brillant
5ed8c5eba32efc3766c56a39,,110554,https://www.glamira.dk/glamira-ring-gervasia-1.0-crt.html?alloy=white-585&gclid=EAIaIQobChMI9J_EvPLn6QIVReJ3Ch1I0wnsEAYYByABEgLsUPD_BwE&diamond=diamond-sapphire
5ed8c5db33eacf36f4d1c1f1,,90419,https://dev5.glamira.de/glde/glamira-anhanger-despina.html?diamond=fire-opal&alloy=yellow_white-585
5ed8c70bc671fc36b7464e7f,,97969,https://www.glamira.it/anelli-donna-natural-sensation-3-mm.html?alloy=red-585&stone=diamond-Brillant
5ed8c6f833eacf36f4d1c360,,102005,https://www.glamira.com.au/glamira-ring-loujain.html?alloy=white-platin&diamond=diamond-sapphire&stone2=diamond-Swarovsky
